2.552823529411763914e+01,2.098829705920368660e+00,1.800000000000000000e+01,2.919999999999999929e+01,8.646058823529411086e+01,4.530104948048790270e+00,7.309999999999999432e+01,9.590000000000000568e+01,2.524852941176470722e+01,2.297906503694153280e+00,1.737000000000000099e+01,2.867000000000000171e+01,1.622047058823529753e+01,3.505001728222960078e-01,1.600000000000000000e+01,1.709499999999999886e+01,9.028058823529413246e+00,2.525536611310560176e+00,4.100000000000001421e-01,1.237000000000000099e+01,7.800000000000000000e+01,2.800000000000000000e+01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.204374999999999929e+01,2.237846807387255943e+00,1.819999999999999929e+01,2.430000000000000071e+01,7.115312500000000284e+01,3.325230255185346095e+00,6.779999999999999716e+01,7.870000000000000284e+01,1.465437499999999993e+01,2.260436443845892818e+00,1.082000000000000028e+01,1.682000000000000028e+01,1.604156249999999773e+01,6.289458773747257092e-02,1.600000000000000000e+01,1.617499999999999716e+01,-1.387187500000000018e+00,2.235891297857150128e+00,-5.179999999999999716e+00,8.200000000000002842e-01,6.200000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.864772727272727337e+01,1.330886600411806286e+00,2.639999999999999858e+01,3.130000000000000071e+01,6.408465909090909918e+01,4.195320038718468147e+00,5.689999999999999858e+01,7.640000000000000568e+01,2.140721590909090821e+01,1.630161979462231736e+00,1.896999999999999886e+01,2.476999999999999957e+01,1.739642045454545283e+01,1.113233859431026707e+00,1.600000000000000000e+01,1.979999999999999716e+01,4.010795454545454497e+00,2.585317727240445063e+00,-7.299999999999968736e-01,8.489999999999998437e+00,6.700000000000000000e+01,2.700000000000000000e+01,4.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.886203703703704093e+01,2.318911894824998932e+00,2.089999999999999858e+01,3.220000000000000284e+01,9.929259259259258386e+01,1.981885118603075036e+00,8.820000000000000284e+01,9.990000000000000568e+01,2.338898148148146916e+01,2.370275515318529092e+00,1.547000000000000064e+01,2.682000000000000028e+01,1.633898148148147911e+01,3.951144802215968421e-01,1.600000000000000000e+01,1.709499999999999886e+01,7.049999999999999822e+00,2.242561919382417113e+00,-5.299999999999993605e-01,1.019000000000000128e+01,7.400000000000000000e+01,2.600000000000000000e+01,1.048000000000000000e+03,1.048000000000000043e+00,1.000000000000000000e+00
2.571118421052631930e+01,1.195452457836516658e+00,2.310000000000000142e+01,2.860000000000000142e+01,6.684802631578945409e+01,5.702645238772813485e+00,5.189999999999999858e+01,8.020000000000000284e+01,1.838973684210526471e+01,1.162219971932118678e+00,1.576999999999999957e+01,2.176999999999999957e+01,1.670802631578947128e+01,7.180376401217272164e-01,1.600000000000000000e+01,1.829499999999999815e+01,1.681710526315789878e+00,1.572821573400615236e+00,-1.574999999999999289e+00,5.525000000000002132e+00,6.400000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+02,5.379999999999999227e-01,1.000000000000000000e+00
2.208269230769231228e+01,4.600889964076348093e+00,1.540000000000000036e+01,2.800000000000000000e+01,7.538461538461538680e+01,1.119327270489528914e+01,6.450000000000000000e+01,9.990000000000000568e+01,1.518442307692307836e+01,4.115064841997773115e+00,9.195000000000000284e+00,2.071999999999999886e+01,1.608615384615384514e+01,1.217399498300182903e-01,1.600000000000000000e+01,1.635000000000000142e+01,-9.017307692307690026e-01,4.027199260604742648e+00,-6.804999999999999716e+00,4.579999999999998295e+00,6.200000000000000000e+01,2.500000000000000000e+01,3.100000000000000000e+02,8.859999999999998987e-01,1.000000000000000000e+00
2.799411764705882888e+01,4.516429272352302071e+00,1.440000000000000036e+01,3.180000000000000071e+01,7.951666666666667993e+01,6.967730902337772037e+00,6.139999999999999858e+01,8.929999999999999716e+01,2.176852941176470324e+01,5.036801229732939866e+00,7.269999999999999574e+00,2.692000000000000171e+01,1.715088235294117425e+01,1.263783885319957889e+00,1.600000000000000000e+01,1.989999999999999858e+01,4.617647058823528994e+00,6.186107787402955971e+00,-1.200499999999999901e+01,1.092000000000000171e+01,8.500000000000000000e+01,3.600000000000000000e+01,1.844000000000000000e+03,9.279999999999999361e-01,0.000000000000000000e+00
2.877499999999999858e+01,2.067640899404169286e+00,2.610000000000000142e+01,3.234999999999999432e+01,7.740000000000000568e+01,6.544038848023784993e+00,6.659999999999999432e+01,8.870000000000000284e+01,2.277749999999999986e+01,1.629504440688095412e+00,2.051999999999999957e+01,2.579500000000000171e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,6.777500000000000746e+00,1.629504440688095634e+00,4.519999999999999574e+00,9.795000000000001705e+00,7.400000000000000000e+01,3.200000000000000000e+01,6.890000000000000000e+02,9.840000000000000968e-01,0.000000000000000000e+00
2.226562500000000000e+01,1.198432135472565330e+00,2.050000000000000000e+01,2.400000000000000000e+01,8.445312500000000000e+01,9.196112743074287721e+00,6.400000000000000000e+01,9.929999999999999716e+01,2.162624999999999886e+01,1.039370803258715448e+00,2.012000000000000099e+01,2.317000000000000171e+01,1.605468750000000000e+01,7.448643612542255044e-02,1.600000000000000000e+01,1.621000000000000085e+01,5.571562500000000639e+00,1.003495090089300934e+00,4.085000000000000853e+00,7.170000000000001705e+00,9.100000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.983333333333333215e+01,2.253589729002746456e+00,2.789999999999999858e+01,3.320000000000000284e+01,8.060833333333333428e+01,9.389484366389172720e+00,6.379999999999999716e+01,9.040000000000000568e+01,2.389916666666666956e+01,2.140585005709108923e+00,2.082000000000000028e+01,2.682000000000000028e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,7.899166666666666003e+00,2.140585005709108923e+00,4.820000000000000284e+00,1.082000000000000028e+01,6.900000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.824687500000000284e+01,1.132221446195842862e+00,2.650000000000000000e+01,3.030000000000000071e+01,7.352812500000000284e+01,4.122419769754715801e+00,6.700000000000000000e+01,8.240000000000000568e+01,2.703328125000000171e+01,1.269302328926304790e+00,2.512000000000000099e+01,2.937000000000000099e+01,1.629421874999999886e+01,3.276433677205907169e-01,1.600000000000000000e+01,1.692999999999999972e+01,1.073906250000000107e+01,1.014808449667290002e+00,9.120000000000000995e+00,1.274000000000000199e+01,6.200000000000000000e+01,2.400000000000000000e+01,3.600000000000000000e+02,9.470000000000000639e-01,1.000000000000000000e+00
2.648068181818182154e+01,1.444498716259317694e+00,2.289999999999999858e+01,2.939999999999999858e+01,7.539090909090909065e+01,4.167640429578976402e+00,6.650000000000000000e+01,8.509999999999999432e+01,1.958363636363636573e+01,1.871807278257660023e+00,1.541999999999999993e+01,2.321999999999999886e+01,1.743732954545454561e+01,1.129523841511244742e+00,1.600000000000000000e+01,1.989999999999999858e+01,2.146306818181818343e+00,2.886989094405683076e+00,-4.379999999999997229e+00,6.869999999999997442e+00,6.600000000000000000e+01,2.700000000000000000e+01,2.000000000000000000e+02,8.699999999999999956e-01,1.000000000000000000e+00
2.657948717948717743e+01,1.596880804890679739e+00,2.419999999999999929e+01,3.050000000000000000e+01,6.889166666666666572e+01,5.743332761743934256e+00,5.829999999999999716e+01,8.159999999999999432e+01,1.932480769230769369e+01,1.803230586184985551e+00,1.662000000000000099e+01,2.396999999999999886e+01,1.685891025641025465e+01,7.629639944168771226e-01,1.600000000000000000e+01,1.842500000000000071e+01,2.465897435897436374e+00,2.430466224259466568e+00,-1.609999999999999432e+00,7.899999999999998579e+00,7.200000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.544062500000000071e+01,1.124538435780826129e+00,2.289999999999999858e+01,2.730000000000000071e+01,6.455625000000000568e+01,4.368264400304512129e+00,5.920000000000000284e+01,7.359999999999999432e+01,1.799421875000000171e+01,1.096925402067804090e+00,1.561999999999999922e+01,1.996999999999999886e+01,1.615078125000000142e+01,2.154406937890857299e-01,1.600000000000000000e+01,1.662999999999999901e+01,1.843437500000000284e+00,1.118281686987501855e+00,-3.800000000000007816e-01,3.829999999999998295e+00,6.200000000000000000e+01,2.400000000000000000e+01,4.000000000000000000e+02,9.520000000000000684e-01,0.000000000000000000e+00
2.586428571428571033e+01,1.780266611030271173e+00,2.130000000000000071e+01,2.980000000000000071e+01,8.754835164835164107e+01,8.229713949900792969e+00,7.020000000000000284e+01,9.990000000000000568e+01,2.642741758241758632e+01,2.162664555413756240e+00,2.112000000000000099e+01,3.037000000000000099e+01,1.724785714285714278e+01,1.128506668827128134e+00,1.600000000000000000e+01,1.960000000000000142e+01,9.179560439560441765e+00,3.150439885366243864e+00,1.519999999999999574e+00,1.398000000000000043e+01,8.800000000000000000e+01,4.200000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
2.316000000000000014e+01,1.099999999999999645e+00,2.060000000000000142e+01,2.669999999999999929e+01,6.435200000000000387e+01,6.804478917105508451e+00,5.350000000000000000e+01,8.020000000000000284e+01,1.541799999999999926e+01,1.262477722575729544e+00,1.382000000000000028e+01,1.912000000000000099e+01,1.600280000000000058e+01,1.400000000000005580e-02,1.600000000000000000e+01,1.607000000000000028e+01,-5.847999999999999865e-01,1.253974082666783119e+00,-2.179999999999999716e+00,3.050000000000000711e+00,6.700000000000000000e+01,2.700000000000000000e+01,7.560000000000000000e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.061500000000000199e+01,1.064775151865880121e+00,2.819999999999999929e+01,3.270000000000000284e+01,8.047961538461538566e+01,4.955420241856878683e+00,6.629999999999999716e+01,9.079999999999999716e+01,3.034596153846154110e+01,1.484573137844686253e+00,2.717000000000000171e+01,3.317000000000000171e+01,1.725388461538461726e+01,1.382184158713551492e+00,1.600000000000000000e+01,2.050000000000000000e+01,1.309207692307692383e+01,2.584667206369203107e+00,7.270000000000003126e+00,1.658999999999999631e+01,6.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+02,1.199999999999999956e+00,0.000000000000000000e+00
2.768316326530612415e+01,1.433867667720266859e+00,2.450000000000000000e+01,3.089999999999999858e+01,7.101173469387754267e+01,6.439515577847500616e+00,5.179999999999999716e+01,8.620000000000000284e+01,2.061387755102040842e+01,1.730294285590916248e+00,1.687000000000000099e+01,2.362000000000000099e+01,1.684270408163265387e+01,8.695010325181785626e-01,1.600000000000000000e+01,1.875000000000000000e+01,3.771173469387755439e+00,2.460495487043838914e+00,-1.320000000000000284e+00,7.620000000000000995e+00,6.900000000000000000e+01,2.900000000000000000e+01,4.000000000000000000e+02,9.520000000000000684e-01,0.000000000000000000e+00
2.758888888888888857e+01,8.615231988880057701e-01,2.619999999999999929e+01,2.989999999999999858e+01,7.754999999999999716e+01,4.190360085608253904e+00,6.790000000000000568e+01,8.350000000000000000e+01,2.649500000000000099e+01,7.893128061056354783e-01,2.487000000000000099e+01,2.812000000000000099e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.049500000000000099e+01,7.893128061056354783e-01,8.870000000000000995e+00,1.212000000000000099e+01,7.400000000000000000e+01,3.200000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
2.904857142857142804e+01,9.098711701216211090e-01,2.689999999999999858e+01,3.060000000000000142e+01,7.869857142857144083e+01,5.211786496720194783e+00,6.110000000000000142e+01,8.529999999999999716e+01,2.818500000000000227e+01,1.193921492147521857e+00,2.557000000000000028e+01,3.007000000000000028e+01,1.610271428571428487e+01,1.457503044954081284e-01,1.600000000000000000e+01,1.642999999999999972e+01,1.208228571428571563e+01,1.174150094910421549e+00,9.570000000000000284e+00,1.407000000000000028e+01,7.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.018965517241379715e+01,1.925624905078905602e+00,2.400000000000000000e+01,3.439999999999999858e+01,7.677068965517241850e+01,4.862651634056676997e+00,6.450000000000000000e+01,8.779999999999999716e+01,2.993666666666667098e+01,2.241050245208791925e+00,2.321999999999999886e+01,3.407000000000000028e+01,1.801908045977011241e+01,1.782818928175334827e+00,1.600000000000000000e+01,2.155000000000000071e+01,1.191758620689655146e+01,3.330607778712691758e+00,1.669999999999998153e+00,1.710999999999999943e+01,6.600000000000000000e+01,2.700000000000000000e+01,3.600000000000000000e+02,9.470000000000000639e-01,1.000000000000000000e+00
2.028333333333333499e+01,1.267149030961498779e+00,1.810000000000000142e+01,2.200000000000000000e+01,7.348333333333333428e+01,9.912651848353533524e+00,6.654999999999999716e+01,9.340000000000000568e+01,1.311166666666666636e+01,7.572428056222562098e-01,1.247000000000000064e+01,1.451999999999999957e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,-2.888333333333333197e+00,7.572428056222562098e-01,-3.529999999999999361e+00,-1.480000000000000426e+00,6.400000000000000000e+01,2.600000000000000000e+01,3.980000000000000000e+02,9.949999999999999956e-01,0.000000000000000000e+00
2.810495495495495888e+01,1.378799790248338430e+00,2.450000000000000000e+01,3.139999999999999858e+01,6.477117117117117573e+01,7.766792802313605470e+00,4.670000000000000284e+01,8.200000000000000000e+01,2.095918918918918905e+01,1.890390236353395759e+00,1.701999999999999957e+01,2.501999999999999957e+01,1.698860360360360389e+01,1.029498591806880414e+00,1.600000000000000000e+01,1.927499999999999858e+01,3.970585585585586053e+00,2.787411697642451447e+00,-1.955000000000001847e+00,9.019999999999999574e+00,6.800000000000000000e+01,2.800000000000000000e+01,7.500000000000000000e+02,1.070999999999999952e+00,1.000000000000000000e+00
2.971720430107525601e+01,2.388098827970738025e+00,2.410000000000000142e+01,3.470000000000000284e+01,7.314892473118277394e+01,5.967884969161403319e+00,6.000000000000000000e+01,8.700000000000000000e+01,2.333505376344086457e+01,2.738841342475315077e+00,1.682000000000000028e+01,2.851999999999999957e+01,1.788881720430107336e+01,1.794400014454611281e+00,1.600000000000000000e+01,2.155000000000000071e+01,5.446236559139784994e+00,3.722645933711576482e+00,-4.730000000000000426e+00,1.155999999999999872e+01,6.600000000000000000e+01,2.600000000000000000e+01,4.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
3.024176829268293076e+01,2.787842127008530735e+00,1.550000000000000000e+01,3.389999999999999858e+01,7.260579268292684674e+01,5.787360353269566993e+00,5.939999999999999858e+01,8.190000000000000568e+01,2.283356707317073031e+01,2.847762212903398371e+00,8.220000000000000639e+00,2.667000000000000171e+01,1.718679878048780552e+01,1.449145071340310675e+00,1.600000000000000000e+01,2.094999999999999929e+01,5.646768292682927459e+00,4.085269766190080531e+00,-1.272999999999999865e+01,1.067000000000000171e+01,7.200000000000000000e+01,3.000000000000000000e+01,5.000000000000000000e+02,1.429000000000000048e+00,0.000000000000000000e+00
2.287999999999999901e+01,3.922464438682302212e+00,0.000000000000000000e+00,2.800000000000000000e+01,5.763111111111110318e+01,1.074596271380394619e+01,0.000000000000000000e+00,7.520000000000000284e+01,1.440166666666666728e+01,3.002169669967493348e+00,-3.279999999999999805e+00,1.712000000000000099e+01,1.650611111111111384e+01,4.437186466374130611e-01,1.600000000000000000e+01,1.780000000000000071e+01,-2.104444444444444340e+00,3.251607683170361973e+00,-2.108000000000000185e+01,2.899999999999991473e-01,6.700000000000000000e+01,2.800000000000000000e+01,4.000000000000000000e+02,1.143000000000000016e+00,0.000000000000000000e+00
2.553666666666666885e+01,1.693753895903122642e+00,2.160000000000000142e+01,2.760000000000000142e+01,6.408416666666667538e+01,6.992807998262570379e+00,5.310000000000000142e+01,8.300000000000000000e+01,1.796583333333333954e+01,1.623928373291729121e+00,1.436999999999999922e+01,2.026999999999999957e+01,1.623708333333333442e+01,3.568865979345691164e-01,1.600000000000000000e+01,1.705000000000000071e+01,1.728750000000000453e+00,1.556972460105002565e+00,-1.630000000000000782e+00,4.129999999999999005e+00,6.300000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
